,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
151,131,5,1e-07,2,0.0005760519013505582,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9862240710318251
152,191,3,1e-07,2,3.763590225444714e-06,gini,auto,False,0.9757558187849009,matthews_corrcoef,maximize,0.9729558993681203
153,52,3,1e-07,2,1e-07,log_loss,auto,False,0.9757558187849009,matthews_corrcoef,maximize,0.9729558993681203
154,72,3,1e-07,2,3.006639809213632e-05,gini,auto,False,0.9757558187849009,matthews_corrcoef,maximize,0.9729558993681203
155,116,5,0.05,2,0.0009517383781370663,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9724573845230555
156,84,5,0.05,2,0.00020204513255799134,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9724573845230555
157,5,5,2.440106227478093e-07,2,0.001728310149789484,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9723822198028731
158,149,2,0.05,2,0.0018747173893372846,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
159,3,3,6.608518772338821e-07,10,4.633485785769779e-06,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
160,142,5,0.05,10,1.4780247303242988e-06,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
161,75,2,0.05,5,1e-07,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
162,7,2,0.0407354216380702,10,0.027462677050415336,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
163,4,4,2.946129012672411e-07,10,4.7333637874529383e-07,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
164,9,3,0.0011979245528732925,10,0.0008887887701971938,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
165,0,3,0.00010563260861381648,10,0.000550078984732452,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
166,87,2,1e-07,5,0.00014079112224491707,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
167,8,5,1.2287177519591657e-07,10,0.016629680409859536,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
168,172,5,0.04999999999999994,10,0.05,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
169,25,2,0.05,2,1e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
170,169,2,0.05,10,4.311724474842196e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
171,93,5,0.04999999999999994,5,1e-07,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
172,148,5,0.05,10,1.2695322803911146e-05,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
173,146,2,1e-07,5,1.3174455962472641e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
174,63,2,1e-07,10,1e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
175,154,2,1e-07,2,4.111868440752505e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
176,162,2,1e-07,5,0.005145178799617229,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
177,132,5,1e-07,5,0.0005003933884631575,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
178,92,2,1e-07,10,0.05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
179,53,5,1e-07,5,0.05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
180,37,5,0.04999999999999994,10,1e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
181,35,2,0.05,5,0.05,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
182,60,2,0.05,5,4.993606007678979e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
183,58,5,1e-07,10,0.0001920284018134566,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
184,19,5,7.641456433547271e-05,5,4.833771787882948e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
185,117,2,0.05,2,7.416397562233775e-06,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
186,126,5,1e-07,10,0.0029256568450326407,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
187,120,5,1e-07,10,2.4920205519762384e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
188,98,2,1e-07,2,0.05,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
189,102,2,1e-07,5,0.0010725001707480753,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
190,124,5,0.04999999999999994,5,0.00430965707840139,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.960140691305149
191,1,2,1.0943821455981228e-05,2,0.009991999269277354,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
192,95,2,0.05,2,1.6040129497106944e-06,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
193,11,4,0.0005676704257666045,2,0.023142277750209425,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
194,91,4,0.05,5,0.00010371888899437673,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
195,171,2,1e-07,2,1.2805005488245494e-05,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
196,125,2,1e-07,2,0.00041140063224978304,log_loss,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
197,121,5,0.05,5,5.979101942116954e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
198,28,5,1e-07,5,1e-07,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
199,114,5,0.05,5,4.014693980244857e-06,gini,auto,False,0.9792176918789101,matthews_corrcoef,maximize,0.9461218577977031
