,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
169,17,5,0.05,5,1e-07,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
170,62,5,1e-07,2,8.454747812873871e-05,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
171,13,5,1e-07,2,1e-07,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
172,32,5,1e-07,5,8.798529143194098e-06,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
173,73,5,0.05,5,6.007759041278593e-05,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
174,5,5,1.4661042361035067e-07,10,6.439714090251268e-05,mae,auto,False,0.9053835194943667,r2_score,maximize,0.9004516274846217,
175,39,5,0.00012471994303424704,10,1e-07,mae,auto,False,0.9053835194943667,r2_score,maximize,0.9004516274846217,
176,1,5,2.1988359660090037e-07,5,0.000522533477381128,mae,auto,False,0.9049662388442113,r2_score,maximize,0.9001036714996004,
177,95,4,0.05,10,1.8585077988623642e-05,huber,auto,False,0.8986269614282658,r2_score,maximize,0.8998435655680206,
178,68,4,1e-07,5,7.825921481896425e-06,huber,auto,False,0.8986269614282658,r2_score,maximize,0.8998435655680206,
179,6,4,0.027462677050415336,10,1.2287177519591657e-07,huber,auto,False,0.8986269614282658,r2_score,maximize,0.8998435655680206,
180,9,4,0.00017677296414600753,2,2.8627278977246677e-07,mse,auto,False,0.8980460461615474,r2_score,maximize,0.8989619802959111,
181,192,4,1e-07,5,1.8296771753933055e-06,mse,auto,False,0.8980460461615474,r2_score,maximize,0.8989619802959111,
182,40,4,1e-07,10,6.304379082131578e-05,mse,auto,False,0.8980460461615474,r2_score,maximize,0.8989619802959111,
183,48,4,0.04999999999999994,2,8.531877831759258e-06,mse,auto,False,0.8980460461615474,r2_score,maximize,0.8989619802959111,
184,84,4,1e-07,2,0.0004868527182037038,mse,auto,False,0.8975143789152998,r2_score,maximize,0.8985708762188119,
185,60,4,1e-07,5,0.0002286957044634248,mae,auto,False,0.8914810696971951,r2_score,maximize,0.8846273018455179,
186,33,3,0.05,5,1e-07,mse,auto,False,0.8716105366668934,r2_score,maximize,0.874693257576893,
187,0,3,0.00010563260861381648,10,0.000550078984732452,mse,auto,False,0.8716105366668934,r2_score,maximize,0.874693257576893,
188,7,3,2.223970124252846e-06,5,0.0007072565480610698,mse,auto,False,0.8716105366668934,r2_score,maximize,0.874693257576893,
189,3,2,0.005469127599175856,2,8.05195088657511e-07,huber,auto,False,0.8200109986579882,r2_score,maximize,0.8212138109975521,
190,18,2,1e-07,10,1e-07,huber,auto,False,0.8200109986579882,r2_score,maximize,0.8212138109975521,
191,8,2,2.502475838964357e-06,2,6.015316353972945e-05,huber,auto,False,0.8200109986579882,r2_score,maximize,0.8212138109975521,
192,24,2,1e-07,10,1e-07,mse,auto,False,0.8197306163703987,r2_score,maximize,0.8210977449465248,
193,15,2,1e-07,5,1e-07,mae,auto,False,0.8098116613680233,r2_score,maximize,0.8128434182740565,
194,10,2,0.05,2,0.04999999999999994,mae,auto,False,0.7911482688786288,r2_score,maximize,0.7944589453857457,
195,29,5,0.05,2,0.05,mae,auto,False,0.7911482688786288,r2_score,maximize,0.7944589453857457,
196,27,2,1e-07,2,0.05,mse,auto,False,0.7869979230261674,r2_score,maximize,0.7893410673381623,
197,11,5,0.05,10,0.04999999999999994,huber,auto,False,0.7869979230261674,r2_score,maximize,0.7893410673381623,
198,21,5,0.05,5,0.05,mse,auto,False,0.7869979230261674,r2_score,maximize,0.7893410673381623,
199,2,3,0.00015849749715096136,5,6.608518772338821e-07,msle,auto,False,,r2_score,maximize,-1e-08,MSLE can only be deployed if y > -1
